음식점 이름,음식점 주소,전화번호,태그,특징,상세페이지 주소,좌표,lat,lon,평일오픈시간,평일클로즈시간,주말오픈시간,주말클로즈시간,img,주차시설,가성비,반려동물동반,위생,로컬 맛집,조용한,좋은 분위기,오션뷰,뷰가 좋은,theme,리뷰,id
주네가네,제주특별자치도 제주시 구좌읍 행원로7길 23-6,0507-1400-5238,간식,"예쁜, 깔끔한, 테라스, 테이크아웃, 무료주차, 배달",https://www.diningcode.com/profile.php?rid=ThBz8nO3JdLX,"{'lat': '33.5562890062946', 'lng': '126.80671418246'}",33.55628901,126.8067142,9:30,18:00,9:30,18:00,https://api.cdn.visitjeju.net/photomng/imgpath/202212/15/99202a2a-fbb0-4767-ab97-099d6cb2e3ee.jpg,True,False,False,True,False,False,False,False,True,"#오션뷰 #핫도그 #구름라떼
#해안도로 #음식 #카페",62.0,302
준클라시코,제주특별자치도 제주시 월랑로4길 40,064-748-0095,간식,"가성비좋은, 아기, 테이크아웃",https://www.diningcode.com/profile.php?rid=M51npFddi0xO,"{'lat': '33.4897194433869', 'lng': '126.48077016512'}",33.48971944,126.4807702,13:00,20:00,13:00,20:00,https://api.cdn.visitjeju.net/photomng/imgpath/202210/24/1699eb52-c6a9-40b1-a09e-e6588319b182.jpg,False,True,False,False,False,False,False,False,False,"#카페 #빵 #수제잼
#케이크 #음식 #우유식빵 #바게트 #디저트 #베이커리 #크로아상 #브라우니 #플레인스콘 #초코파운드 #브리오슈 #팥빵 #또띠아",82.7,303
중국집마씸,제주특별자치도 제주시 한경면 두신로 78,064-772-3789,"제주도민맛집, 혼밥, 해장","서민적인, 현지인맛집, 점심식사, 저녁식사, 셀프바",https://www.diningcode.com/profile.php?rid=SdMyLDJF1538,"{'lat': '33.3498706859273', 'lng': '126.183143364721'}",33.34987069,126.1831434,11:00,19:40,11:00,19:40,https://api.cdn.visitjeju.net/photomng/imgpath/202203/11/97d5115c-f4d9-47f8-aef1-422b2f4cbb04.jpg,False,True,False,False,True,False,False,False,False,"#신창 #짬뽕 #중식
#중국집 #탕수육 #매생이 #굴 #제철음식 #음식 #식당 #2022고메페스타 #깐풍육 #깐풍기 #칠리새우 #해물볶음 #해물누룽지탕 #고추잡채 #양장피 #유산슬 #꽃빵 #짜장밥 #짬뽕밥 #볶음밥 #새우볶음밥 #유산슬밥 #짜장면 #우동 #해물우동",77.5,304
집의기록상점,제주특별자치도 제주시 한림읍 귀덕11길 60,0507-1384-5629,"간식, 데이트","예쁜, 경관/야경이좋은, 테이크아웃, 무료주차",https://www.diningcode.com/profile.php?rid=sDwBPrDTRWWn,"{'lat': '33.4465024522839', 'lng': '126.297219304605'}",33.44650245,126.2972193,13:00,17:00,13:00,17:00,https://api.cdn.visitjeju.net/photomng/imgpath/202306/01/7ef19a75-dd25-438e-afaa-74e94e04952d.jpg,True,False,False,False,False,False,False,False,True,"#한림 #카페 #에그타르트
#까눌레 #에그롤",90.3,305
클랭블루,제주특별자치도 제주시 한경면 한경해안로 136,0507-1335-5338,"데이트, 혼카페","예쁜, 오션뷰, 정원, 노펫존, 무료주차",https://www.diningcode.com/profile.php?rid=97Yn9Uq4vvQ9,"{'lat': '33.3222603839759', 'lng': '126.166858651841'}",33.32226038,126.1668587,10:00,19:00,10:00,19:00,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/50be7c8f-c232-4b48-ab00-6ce19f5c5e68.jpg,True,False,False,False,False,False,False,True,True,"#카페 #커피 #음료
#음식 #아메리카노 #카푸치노 #에스프레소 #카페라떼 #카페모카 #바닐라라떼 #브런치 #샌드위치 #카라멜마끼아또 #라떼 #에이드 #자몽에이드 #레몬에이드 #아포가토 #쉐이크 #모히또 #아이스크림 #아이스초코 #복숭아아이스티 #아이스티 #팥빙수 #망고빙수 #녹차팥빙수 #청귤차 #말차라떼 #밀크티 #생과일주스 #차 #자몽차 #레몬차 #카모마일 #캐모마일 #얼그레이 #핫초코 #떡볶이 #피자 #와플 #토스트",90.0,306
창흥식당,제주특별자치도 제주시 조천읍 함덕16길 15,0507-1356-8508,아이와함께,"여유로운, 현지인, 점심식사, 저녁식사",https://www.diningcode.com/profile.php?rid=Kx10fG0F3xnV,"{'lat': '33.5403330518334', 'lng': '126.667042825305'}",33.54033305,126.6670428,10:00,22:00,10:00,22:00,https://api.cdn.visitjeju.net/photomng/imgpath/201810/26/a765f0c4-83e0-4ae9-854d-6d6b2390e329.JPG,False,False,False,False,False,False,True,False,False,"#한식 #가정식 #흑돼지
#고등어 #음식 #정식 #백반 #두루치기 #청귤차 #에이드 #고등어구이 #젓갈 #갈치속젓 #창란젓 #주스",66.0,307
채점석베이커리,제주특별자치도 서귀포시 서호남로32번길 29,0507-1424-0175,"간식, 데이트","가성비좋은, 크리스마스, 점심식사, 저녁식사, 연중무휴, 무료주차, 배달",https://www.diningcode.com/profile.php?rid=X4N8CyYTWjcz,"{'lat': '33.2484758517256', 'lng': '126.514160374134'}",33.24847585,126.5141604,8:00,22:00,8:00,22:00,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/b1ef6ffb-38b0-4154-ba64-fabd7b9b1083.jpg,True,True,False,False,False,False,False,False,False,"#빵 #팡도르 #마늘빵
#음식 #마늘바게트 #디저트 #바게트 #밤식빵 #베이커리 #2022고메페스타 #샌드위치 #크로와상샌드위치 #햄버거 #크로아상 #에그타르트 #소보루빵 #팥빵 #야채빵 #생크림단판빵 #브리오슈 #깜파뉴 #마들렌 #케이크 #머핀 #블루베리머핀 #블루베리타르트 #초코타르트 #우유식빵 #잼 #딸기잼 #요거트 #에이드 #레몬에이드 #자몽에이드 #복숭아아이스티 #아메리카노 #카페라떼 #바닐라라떼",87.2,308
청년다방,제주특별자치도 제주시 남광로2길 41-1,0507-1420-8774,간단히먹기,"시끌벅적한, 저렴, 점심식사, 저녁식사, 배달",https://www.diningcode.com/profile.php?rid=75eMJ6c4XYYo,"{'lat': '33.4893996322744', 'lng': '126.539908972725'}",33.48939963,126.539909,11:00,22:00,11:00,22:00,https://api.cdn.visitjeju.net/photomng/imgpath/202203/04/57435de0-3f8b-4277-9886-849230bb184e.jpg,False,True,False,False,False,False,False,False,False,"#즉석떡볶이 #차돌떡볶이 #통큰오짱떡볶이
#음식 #카페 #떡볶이 #매운떡볶이 #돈까스 #튀김 #감자튀김 #모둠튀김 #새우고로케 #고로케 #치즈볼 #치킨 #후라이드치킨 #양념치킨 #순살치킨 #덮밥 #오징어덮밥 #새우덮밥 #치즈낙지덮밥 #어묵탕 #찰순대 #순대 #튀김만두 #오징어튀김 #고구마튀김 #단호박튀김 #김말이튀김 #야채튀김 #새우튀김 #아메리카노 #카페라떼 #바닐라라떼 #카라멜마끼아또 #카페모카 #연유라떼 #라떼 #아이스티 #복숭아아이스티 #레몬아이스티 #에이드 #청포도에이드 #핫초코 #아이스초코 #식혜 #단호박식혜 #미숫가루",65.4,309
청춘부부,제주특별자치도 서귀포시 대정읍 추사로38번길 181,070-8887-1529,"데이트, 아이와함께","예쁜, 깔끔한, 반려동물동반, 유아의자, 무료주차, 배달",https://www.diningcode.com/profile.php?rid=c0Ic2ives9BY,"{'lat': '33.2659254762207', 'lng': '126.279109514508'}",33.26592548,126.2791095,8:30,18:00,10:00,18:00,https://api.cdn.visitjeju.net/photomng/imgpath/202203/10/ea29e1d9-8c27-461d-9694-a892f70a281c.jpg,True,False,True,True,False,False,False,False,False,"#대정 #다마스 #감귤
#치즈케이크 #포토존 #로스팅 #음식 #카페 #에스프레소 #아메리카노 #카페라떼 #카푸치노 #카페모카 #바닐라빈라떼 #핸드드립커피 #크림라떼 #아이스크림 #차 #레몬티 #홍차 #초코라떼 #딸기라떼 #에그타르트 #케이크 #쿠키 #빵 #크림빵",65.0,310
초가헌,제주특별자치도 서귀포시 표선면 중산간동로 4628,0507-1423-1707,데이트,"예쁜, 아기, 야외자리, 반려동물동반, 주차",https://www.diningcode.com/profile.php?rid=VchJ8vQJbEvA,"{'lat': '33.3903234455048', 'lng': '126.801264687587'}",33.39032345,126.8012647,9:30,18:00,9:30,18:00,https://api.cdn.visitjeju.net/photomng/imgpath/202306/27/de42cca7-641d-4ada-9ef7-9a1fa0d83260.jpg,True,False,True,False,False,False,False,False,True,"#서귀포 #표선 #성읍민속마을
#기름떡 #딸기라떼 #한라봉에이드 #댕유자차",63.0,311
친봉산장,제주특별자치도 서귀포시 하신상로 417,0507-1442-5456,"배틀트립, 차모임, 데이트","이국적/이색적, 예쁜, 점심식사, 저녁식사, 반려동물동반, 무료주차",https://www.diningcode.com/profile.php?rid=4Udrgm9oU1O3,"{'lat': '33.2911344241448', 'lng': '126.596073965029'}",33.29113442,126.596074,11:00,22:00,11:00,22:00,https://api.cdn.visitjeju.net/photomng/imgpath/202308/18/e3ba9468-25be-4255-ac95-6373767e7ab2.jpg,True,False,True,False,False,False,False,False,False,"#아이리쉬커피 #에인절미라떼 #가가멜스튜
#구운우유 #구운치즈 #칠리핫도그",85.1,312
카페라라라,제주특별자치도 제주시 구좌읍 해맞이해안로 1430,0507-1328-0464,"데이트, 혼카페","경관/야경이좋은, 오션뷰, 테라스, 바다전망, 무료주차",https://www.diningcode.com/profile.php?rid=IlI5ZdRuBILE,"{'lat': '33.5248689656788', 'lng': '126.857978171147'}",33.52486897,126.8579782,10:00,21:00,10:00,21:00,https://api.cdn.visitjeju.net/photomng/imgpath/202201/03/4c0d324b-65d8-4556-8fcb-9230b181d6d0.jpg,True,False,False,False,False,False,False,True,True,"#구좌당근 #당근주스 #당근케이크
#세화해변 #세화카페 #음식 #케이크 #에스프레소 #아메리카노 #카페라떼 #카푸치노 #카라멜라떼 #그린티라떼 #라떼 #아이스초코 #핫초코 #에이드 #얼그레이 #다즐링 #자스민티 #캐모마일 #페퍼민트 #차",77.7,313
카페가호,제주특별자치도 제주시 애월읍 가문동상2길 35,,혼카페,"조용한분위기, 분위기좋은, 주차",https://www.diningcode.com/profile.php?rid=5AyPmPldkvio,"{'lat': '33.4847360759771', 'lng': '126.39056401839'}",33.48473608,126.390564,11:00,19:30,11:00,19:30,https://api.cdn.visitjeju.net/photomng/imgpath/202307/03/a283d87c-1098-4b8f-9c61-6e24c4df97cf.jpg,True,False,False,False,False,True,True,False,False,"#애월 #커피 #계절라떼
#바나나푸딩 #토스트",62.0,314
카페나모나모,제주특별자치도 제주시 도두봉6길 4,064-713-7782,"데이트, 혼카페","경관/야경이좋은, 오션뷰, 아침식사, 점심식사, 저녁식사, 테라스, 정원, 무료주차",https://www.diningcode.com/profile.php?rid=birzPfiKLcYx,"{'lat': '33.508905149628', 'lng': '126.471951806579'}",33.50890515,126.4719518,8:30,23:00,8:30,23:00,https://api.cdn.visitjeju.net/photomng/imgpath/202112/29/78079c3c-b51f-43ff-b816-50e36d1b1a2e.jpg,True,False,False,False,False,False,False,True,True,"#도두동 #무지개해안도로 #오션뷰카페
#음식 #카페 #에스프레소 #아메리카노 #카페라떼 #카푸치노 #바닐라라떼 #아인슈페너 #카페모카 #카라멜마끼아또 #아포가토 #더치라떼 #더치커피 #라떼 #허브티 #칵테일 #차 #자몽티 #에이드 #패션후르츠에이드 #아이스크림 #석류차 #석류에이드 #빵 #에그타르트 #와플",96.3,315
해오반,제주특별자치도 제주시 애월읍 고내로9길 39,0507-1495-1286,가족외식,"고급스러운, 정갈한, 아침식사, 점심식사, 저녁식사, 포장가능, 셀프바, 무료주차",https://www.diningcode.com/profile.php?rid=AC8QVDLASapz,"{'lat': '33.466644921485', 'lng': '126.337410467988'}",33.46664492,126.3374105,9:00,21:00,9:00,21:00,https://api.cdn.visitjeju.net/photomng/imgpath/202305/25/abf6d9da-eb1f-463d-be62-562e4306adb3.jpg,True,False,False,False,False,False,True,False,False,"#애월 #커피 #위스키하이볼
#차 #에이드 #바질파이 #파이 #크로플 #딸기라떼",60.9,316
카페더라이트,제주특별자치도 서귀포시 성산읍 한도로 269,064-784-0080,"데이트, 차모임","경관/야경이좋은, 오션뷰, 점심식사, 테라스, 야외테라스, 무료주차",https://www.diningcode.com/profile.php?rid=tuhONIJniTY5,"{'lat': '33.4656363800503', 'lng': '126.93599539593'}",33.46563638,126.9359954,9:00,19:00,9:00,19:00,https://api.cdn.visitjeju.net/photomng/imgpath/202203/11/b8f01f94-72f2-4071-baf6-c90dc584041d.jpg,True,False,False,False,False,False,False,True,True,"#성산일출봉 #우도 #감귤차
#음식 #에이드 #2022고메페스타 #라떼 #아이스티 #초코라떼 #아메리카노 #바닐라라떼 #아인슈페너 #카페모카 #카페라떼 #카푸치노 #아포가토 #딸기라떼 #자몽에이드 #자몽차 #레몬차 #허브티",82.5,317
카페록록,제주특별자치도 제주시 구좌읍 하도서문길 41,0507-1402-0736,"데이트, 혼카페","예쁜, 오션뷰, 테라스, 야외테라스, 무료주차",https://www.diningcode.com/profile.php?rid=9kwFGoSv3gBI,"{'lat': '33.5288506010147', 'lng': '126.878938743767'}",33.5288506,126.8789387,10:30,17:30,10:30,17:30,https://api.cdn.visitjeju.net/photomng/imgpath/202201/03/42f95665-de47-47dd-b65e-31472295ca48.jpg,True,False,False,False,False,False,False,True,True,"#에그타르트 #구좌카페 #커피
#디저트 #음식 #카페 #에스프레소 #아메리카노 #카페라떼 #카푸치노 #크림라떼 #코코넛라떼 #라떼 #홍차 #밀크티 #청귤차 #차 #아이스초코 #핫초코 #스무디",84.1,318
카페말로,제주특별자치도 제주시 조천읍 남조로 1785-12,0507-1317-5197,"데이트, 아이와함께","경관/야경이좋은, 예쁜, 정원, 반려동물동반, 무료주차",https://www.diningcode.com/profile.php?rid=mDIAq3l8kp62,"{'lat': '33.427476966391', 'lng': '126.672114316851'}",33.42747697,126.6721143,11:00,18:00,11:00,18:00,https://api.cdn.visitjeju.net/photomng/imgpath/202305/31/63be80d2-0007-43b6-9e96-e8b81e21c91c.jpg,True,False,True,False,False,False,False,False,True,"#조천 #교래리 #카페
#말 #알파카 #라마",74.8,319
카페모알보알제주점,제주특별자치도 제주시 구좌읍 구좌해안로 141,0507-1312-3506,"차모임, 데이트","이국적/이색적, 오션뷰, 테라스, 반려동물동반, 무료주차",https://www.diningcode.com/profile.php?rid=wbeMBTX232ug,"{'lat': '33.5595661369175', 'lng': '126.72795266525'}",33.55956614,126.7279527,10:00,18:00,10:00,18:00,https://api.cdn.visitjeju.net/photomng/imgpath/202306/26/7539a15d-e5f5-40af-9c91-56ef660081e2.jpg,True,False,True,False,False,False,False,True,True,"#구좌읍 #김녕리 #한라봉
#에그타르트 #에그타르트 #흑당라떼 #말차라떼",95.5,320
카페방주,제주특별자치도 서귀포시 안덕면 산록남로762번길 119,064-792-8855,데이트,"여유로운, 넓은공간, 정원, 무료주차",https://www.diningcode.com/profile.php?rid=BnHYx6aGjPpd,"{'lat': '33.3056059261865', 'lng': '126.38698610558'}",33.30560593,126.3869861,9:00,18:00,9:00,18:00,https://api.cdn.visitjeju.net/photomng/imgpath/202306/21/dec3d9c6-756a-40b8-9840-f6219081cfe1.jpg,True,False,False,False,False,False,True,False,True,"#서귀포 #안덕면 #상천리
#카페 #한라봉 #커피 #아몬드라떼 #감귤라떼",70.4,321
카페빠네띠에,제주특별자치도 제주시 신설로9길 25,064-723-3337,건강식,"무설탕, 주차",https://www.diningcode.com/profile.php?rid=10l4GceNuzFq,"{'lat': '33.4946488920267', 'lng': '126.546068916344'}",33.49464889,126.5460689,10:30,21:00,10:30,20:00,https://api.cdn.visitjeju.net/photomng/imgpath/202201/03/6308a207-d75d-409a-bb6b-e0f232830276.jpg,True,False,False,False,False,False,False,False,False,"#빵 #커피 #음료
#빵지순례 #제주빵집 #베이커리 #음식 #카페 #유자차 #쉐이크 #플레인요거트 #밀크티 #아포가토 #아메리카노 #카페라떼 #카푸치노 #에스프레소 #바닐라빈라떼 #연유라떼 #아인슈페너 #팥빵 #에그타르트",59.0,322
롤키,제주특별자치도 제주시 한경면 두신로 92-7,031-942-7709,"데이트, 아이동반","예쁜, 경관/야경이좋은, 테라스, 야외테라스, 무료주차",https://www.diningcode.com/profile.php?rid=G62OpY53kDsZ,"{'lat': '33.3510099455157', 'lng': '126.184571621439'}",33.35100995,126.1845716,11:00,19:00,11:00,19:00,https://api.cdn.visitjeju.net/photomng/imgpath/202308/17/464d3131-6c43-4a3b-8af6-9881c54aa2aa.jpg,True,False,False,False,False,False,False,False,True,#수제그릭요거트 #브리치즈타르트,66.2,323
교래곶자왈손칼국수,제주특별자치도 제주시 조천읍 비자림로 702-41,064-782-9919,"가족외식, 아이동반","푸짐한, 얼큰, 점심식사, 포장가능, 셀프바, 무료주차",https://www.diningcode.com/profile.php?rid=lSE4JqD1yAYS,"{'lat': '33.4322759636645', 'lng': '126.679358026543'}",33.43227596,126.679358,10:00,19:00,10:00,19:00,https://api.cdn.visitjeju.net/photomng/imgpath/201807/09/b403443c-90d7-475e-a289-59ee44f7431b.jpg,True,False,False,False,False,False,False,False,False,"#힐링 #사계절 #커피
#팥빙수 #눈꽃우유빙수 #아메리카노 #카페라떼 #크림라떼 #라떼 #차 #허브티 #자스민티 #루이보스 #캐모마일 #페퍼민트 #에이드 #유자차 #청귤차 #오미자차 #말차라떼 #생강라떼 #유자에이드 #오미자에이드 #주스",84.5,324
카페시소,제주특별자치도 제주시 조천읍 조천북1길 70,0507-1316-0211,데이트,"경관/야경이좋은, 오션뷰, 바다가보이는, 반려동물동반, 무료주차",https://www.diningcode.com/profile.php?rid=PdWgxYIScsy7,"{'lat': '33.5434513413839', 'lng': '126.63488063223'}",33.54345134,126.6348806,10:00,18:00,10:00,18:00,https://api.cdn.visitjeju.net/photomng/imgpath/202305/18/43fe0991-103a-4589-b57c-af884f40b89a.jpg,True,False,True,False,False,False,False,True,True,"#조천 #아인슈페너 #레몬차
#자몽차 #티라미슈 #스콘 #휘낭시에",70.9,325
카페아오오,제주특별자치도 서귀포시 성산읍 환해장성로 75,0507-1394-0078,"데이트, 간식","경관/야경이좋은, 오션뷰, 야외테라스, 정원, 무료주차",https://www.diningcode.com/profile.php?rid=rh5wTfc1t0mm,"{'lat': '33.379088797169', 'lng': '126.879958474731'}",33.3790888,126.8799585,9:00,19:20,9:00,19:20,https://api.cdn.visitjeju.net/photomng/imgpath/202203/11/e3765cc5-6991-434e-9f78-fb39d17a06f0.jpg,True,False,False,False,False,False,False,True,True,"#성산 #신산리 #올디쇼콜라
#올디바닐라 #건축상 #음식 #카페 #아메리카노 #카페라떼 #에이드 #에스프레소 #카푸치노 #바닐라라떼 #카라멜마끼아또 #자몽차 #허브티 #홍차 #고구마라떼 #말차라떼 #밀크쉐이크 #애플망고스무디 #스무디 #쉐이크",90.0,326
